LoanID,CustomerID,LoanAmount,InterestRate,TermMonths,OriginationDate,Status,RiskGradeAtOrigination
18225,2460,90997.0,6.77,48,2024-03-07,PaidOff,C
18226,5445,6445.0,11.09,36,2021-01-14,Current,E
18227,6432,190980.0,9.28,48,2018-10-24,Defaulted,E
18228,6974,162492.0,9.93,12,2022-06-03,Current,C
18229,10317,44388.0,9.41,60,2017-04-03,PaidOff,C
18230,4488,91769.0,9.05,48,2023-10-26,Current,A
18231,2151,291607.0,5.82,48,2020-08-22,PaidOff,A
18232,10005,9996.0,6.76,24,2021-09-26,Current,B
18233,8776,19270.0,4.84,24,2023-06-13,Current,B
18234,8217,128953.0,7.06,36,2020-09-19,PaidOff,B
18235,2883,18942.0,7.13,36,2016-06-26,PaidOff,E
18236,6717,48673.0,6.83,36,2021-07-03,Current,D
18237,8131,67178.0,6.34,24,2020-06-16,PaidOff,C
18238,1122,233812.0,7.9,36,2020-07-11,PaidOff,D
18239,8213,6634.0,9.17,36,2017-10-31,PaidOff,D
18240,2686,138004.0,10.67,36,2021-03-05,Defaulted,D
18241,9414,163397.0,10.63,48,2017-02-13,PaidOff,D
18242,10868,12041.0,7.68,36,2017-08-07,Current,D
18243,8947,63772.0,8.84,36,2019-08-15,PaidOff,C
18244,6739,209638.0,4.97,36,2020-07-31,PaidOff,A
18245,2239,5059.0,8.76,12,2022-11-15,PaidOff,C
18246,10362,33124.0,6.06,24,2020-07-11,PaidOff,A
18247,8170,28475.0,7.23,36,2018-12-19,PaidOff,C
18248,3779,71346.0,6.65,36,2019-09-23,PaidOff,C
18249,3065,33954.0,11.59,36,2022-01-14,Current,E
18250,5355,6828.0,4.3,36,2022-04-01,PaidOff,B
18251,2935,28705.0,5.96,60,2018-10-24,Current,B
18252,8410,16451.0,6.28,36,2021-10-09,PaidOff,B
18253,9925,164045.0,5.6,36,2020-08-13,PaidOff,D
18254,6013,63649.0,7.85,48,2023-10-02,Current,B
18255,8516,31897.0,5.48,24,2022-03-05,Current,D
18256,7588,63024.0,8.64,24,2019-01-22,PaidOff,C
18257,10290,10298.0,5.96,48,2018-05-12,PaidOff,C
18258,4439,7302.0,8.09,12,2023-08-20,Current,D
18259,8215,13610.0,8.56,24,2023-01-21,PaidOff,D
18260,10779,14627.0,8.46,60,2022-01-01,PaidOff,D
18261,9433,110724.0,7.57,36,2016-05-10,Defaulted,B
18262,1235,56421.0,8.96,12,2018-04-18,Current,D
18263,1893,63137.0,5.65,36,2016-11-17,Current,E
18264,9043,23716.0,8.85,36,2022-07-18,Current,C
18265,9240,18997.0,4.91,36,2016-10-21,PaidOff,D
18266,7224,67755.0,6.63,12,2023-03-10,Current,B
18267,8695,188773.0,10.57,48,2024-02-19,Current,E
18268,10262,48616.0,4.19,36,2015-06-26,PaidOff,B
18269,9980,43221.0,6.46,36,2019-10-06,PaidOff,B
18270,2174,222061.0,7.05,60,2017-11-20,PaidOff,A
18271,3067,85225.0,4.52,36,2024-07-21,PaidOff,C
18272,7651,129053.0,5.78,36,2016-07-20,PaidOff,A
18273,8662,156966.0,8.44,48,2017-08-06,Current,D
18274,7340,10894.0,8.82,36,2018-03-04,Defaulted,D
18275,1892,56090.0,6.93,12,2017-01-19,PaidOff,D
18276,2229,38899.0,6.44,36,2015-06-03,PaidOff,B
18277,6906,9226.0,5.25,36,2022-03-09,PaidOff,B
18278,4095,57097.0,9.4,36,2017-07-30,PaidOff,D
18279,3019,19501.0,6.44,24,2016-04-17,PaidOff,C
18280,2242,16324.0,8.23,48,2022-09-27,Current,D
18281,2000,105455.0,6.75,48,2023-02-08,Current,D
18282,7396,13372.0,8.33,36,2019-03-21,Current,C
18283,1744,100365.0,8.5,36,2024-12-27,Current,D
18284,7800,13958.0,8.09,36,2018-08-07,PaidOff,D
18285,7045,37972.0,8.32,48,2017-05-06,PaidOff,D
18286,5184,122752.0,4.74,48,2021-03-03,Current,A
18287,6861,18651.0,7.63,36,2023-02-25,Defaulted,A
18288,2094,17185.0,8.74,36,2024-04-13,Current,D
18289,4950,28271.0,7.6,36,2017-04-19,PaidOff,C
18290,8938,212693.0,5.42,36,2016-06-04,Current,B
18291,3593,63806.0,5.62,60,2019-09-22,Defaulted,B
18292,3387,128797.0,4.69,48,2016-06-30,Current,B
18293,7449,43912.0,6.53,12,2017-11-19,Current,D
18294,7272,57559.0,5.29,24,2022-12-30,Current,C
18295,10437,26225.0,9.69,36,2019-02-02,Current,D
18296,10092,44669.0,7.74,24,2022-01-16,Current,D
18297,5546,407887.0,6.05,36,2023-04-24,PaidOff,C
18298,6277,95064.0,8.41,36,2020-05-30,Defaulted,D
18299,8402,110446.0,10.03,36,2021-03-26,Current,D
18300,8498,7729.0,6.38,36,2016-01-16,Current,D
18301,2168,95595.0,6.63,36,2020-12-06,PaidOff,C
18302,5341,184218.0,7.61,36,2019-12-25,PaidOff,A
18303,8974,172578.0,4.58,36,2019-06-22,PaidOff,A
18304,4573,97206.0,6.83,36,2024-05-12,Current,C
18305,6716,28345.0,7.05,24,2015-01-19,PaidOff,E
18306,8033,27272.0,5.96,48,2015-07-24,Current,C
18307,5647,31950.0,4.47,24,2021-08-26,PaidOff,B
18308,3241,344846.0,5.92,36,2017-11-25,PaidOff,C
18309,5325,230794.0,8.89,36,2015-02-07,PaidOff,D
18310,4192,23362.0,4.45,48,2016-01-12,Current,C
18311,1456,126277.0,7.85,12,2015-04-15,PaidOff,D
18312,4172,366454.0,7.73,60,2024-08-15,PaidOff,E
18313,1248,110090.0,8.09,24,2023-10-25,Current,D
18314,10788,45892.0,5.2,36,2020-07-10,Current,A
18315,2995,18668.0,4.39,36,2022-12-23,Current,A
18316,8093,35521.0,7.41,36,2019-07-09,Current,D
18317,9235,15153.0,6.35,24,2018-10-21,Current,C
18318,9096,333893.0,8.31,36,2021-10-03,PaidOff,C
18319,7634,20884.0,6.29,60,2020-11-16,Current,C
18320,6843,29391.0,5.8,36,2019-03-20,Current,A
18321,6897,20087.0,10.18,36,2024-12-04,Current,D
18322,6127,35713.0,7.32,36,2020-01-16,Current,A
18323,10343,15000.0,4.09,36,2017-11-16,PaidOff,D
18324,6910,223688.0,5.25,24,2024-07-19,Current,A
18325,10709,11358.0,8.56,36,2021-06-23,PaidOff,E
18326,9899,64637.0,7.01,36,2024-11-02,PaidOff,C
18327,9438,49266.0,5.09,36,2023-01-18,PaidOff,C
18328,3559,18067.0,10.48,48,2024-02-11,PaidOff,E
18329,6821,8117.0,6.6,48,2019-06-11,Current,B
18330,5721,56396.0,9.06,60,2017-08-06,Current,D
18331,2633,52106.0,4.55,60,2022-11-25,PaidOff,B
18332,8639,37327.0,9.93,48,2019-08-28,PaidOff,C
18333,1463,21669.0,5.6,60,2022-08-06,Current,C
18334,9738,81622.0,7.0,48,2022-01-28,Current,D
18335,3334,139254.0,8.71,36,2020-03-11,Defaulted,E
18336,4639,23301.0,7.66,48,2019-06-15,PaidOff,D
18337,2578,333932.0,6.35,36,2022-09-06,PaidOff,B
18338,10421,95457.0,6.13,60,2023-09-26,PaidOff,D
18339,3668,108034.0,4.18,48,2017-02-09,PaidOff,B
18340,3299,11956.0,7.39,36,2021-07-30,Current,A
18341,10119,63384.0,5.7,24,2021-01-31,Current,B
18342,8768,93557.0,8.25,36,2016-01-13,PaidOff,C
18343,5984,6446.0,7.17,36,2024-04-23,Current,C
18344,4627,196339.0,6.43,12,2019-05-23,Defaulted,A
18345,8391,23450.0,5.3,60,2021-02-22,Current,A
18346,10506,46112.0,8.36,60,2021-11-20,Current,D
18347,7088,252058.0,6.75,36,2022-06-09,PaidOff,B
18348,4248,57706.0,7.24,12,2022-08-20,Current,B
18349,1084,35434.0,5.15,12,2024-02-22,Current,C
18350,10854,10753.0,7.58,24,2016-10-29,PaidOff,D
18351,4505,233593.0,6.6,12,2024-12-11,Current,B
18352,6357,5187.0,5.01,48,2023-07-27,PaidOff,A
18353,5611,159967.0,6.94,60,2015-10-26,Current,D
18354,4151,18948.0,7.05,36,2018-03-15,PaidOff,D
18355,5786,10872.0,9.14,24,2019-12-03,Current,C
18356,2141,31230.0,5.65,24,2021-11-17,PaidOff,B
18357,5747,63437.0,5.14,48,2017-12-02,Defaulted,D
18358,10662,20888.0,4.69,24,2019-12-20,Current,C
18359,3155,12416.0,7.31,60,2022-05-09,PaidOff,D
18360,2144,46379.0,4.93,36,2017-02-04,Current,A
18361,9557,17846.0,7.13,48,2015-07-21,Current,A
18362,1684,17642.0,7.46,60,2023-03-05,Defaulted,A
18363,7470,222377.0,8.59,24,2024-10-28,Current,E
18364,6544,13900.0,5.05,36,2016-05-12,PaidOff,B
18365,5808,124148.0,4.55,24,2024-03-12,Current,A
18366,3617,104820.0,4.95,48,2015-07-15,Current,B
18367,5543,223819.0,5.08,36,2022-10-01,PaidOff,A
18368,3347,19990.0,7.09,36,2021-01-27,Current,D
18369,3231,143037.0,10.93,36,2019-11-17,Defaulted,D
18370,10213,27805.0,7.34,36,2020-02-19,PaidOff,E
18371,9355,234875.0,8.67,36,2016-04-26,PaidOff,D
18372,4703,9995.0,10.09,36,2020-02-20,Current,D
18373,4216,34016.0,8.46,12,2020-06-02,PaidOff,C
18374,7460,84561.0,8.94,36,2016-07-16,Defaulted,D
18375,7884,17447.0,7.72,36,2018-07-12,Current,C
18376,5777,78229.0,8.48,60,2015-02-20,PaidOff,B
18377,5470,71490.0,8.74,36,2024-01-08,Current,D
18378,8265,229912.0,7.8,12,2015-01-11,PaidOff,D
18379,8599,34205.0,6.15,36,2019-09-22,PaidOff,B
18380,2031,222617.0,5.83,48,2019-02-07,Current,B
18381,1823,6801.0,7.66,36,2020-04-19,PaidOff,C
18382,5433,20688.0,4.65,60,2021-11-21,PaidOff,C
18383,3899,7793.0,6.2,24,2020-11-02,PaidOff,C
18384,8512,8969.0,7.08,12,2019-10-28,PaidOff,C
18385,4244,106309.0,5.26,24,2015-06-21,Current,A
18386,2682,13197.0,4.42,36,2023-12-20,PaidOff,B
18387,9478,91252.0,11.16,36,2018-03-17,PaidOff,E
18388,7828,16613.0,5.28,36,2023-12-07,Current,C
18389,3507,11156.0,6.61,36,2017-05-15,Current,D
18390,8951,71838.0,7.79,48,2024-10-25,Current,D
18391,9191,9189.0,8.05,60,2022-04-26,Current,E
18392,3762,10933.0,8.8,36,2019-03-19,PaidOff,D
18393,10896,501692.0,5.83,36,2015-04-18,Current,A
18394,9700,56361.0,4.74,36,2022-12-21,PaidOff,B
18395,2502,134282.0,6.55,24,2015-01-01,PaidOff,B
18396,8532,168081.0,7.38,36,2016-06-04,PaidOff,C
18397,4024,18132.0,8.69,36,2021-06-28,PaidOff,D
18398,7235,16878.0,6.13,36,2020-10-31,Current,B
18399,8681,118672.0,10.33,36,2020-06-17,Current,E
18400,1293,10984.0,5.28,24,2015-08-08,Current,B
18401,6649,55376.0,11.95,24,2021-12-29,PaidOff,D
18402,4556,20501.0,6.05,36,2019-01-11,PaidOff,B
18403,2740,105755.0,6.58,36,2019-11-23,Defaulted,A
18404,8503,13167.0,4.86,36,2020-03-25,Defaulted,A
18405,3580,12145.0,11.07,36,2017-01-23,PaidOff,E
18406,5651,167231.0,6.58,36,2017-01-09,Current,E
18407,3623,17671.0,5.82,60,2015-05-22,PaidOff,C
18408,4759,264678.0,6.67,48,2016-08-28,PaidOff,A
18409,8127,44996.0,6.47,36,2020-07-10,Defaulted,D
18410,2597,24919.0,5.39,36,2021-04-02,PaidOff,B
18411,3864,64996.0,8.86,48,2016-12-05,Current,C
18412,8777,6573.0,4.56,24,2016-03-02,PaidOff,C
18413,9006,68771.0,6.14,24,2024-09-14,Current,B
18414,4381,554388.0,10.75,36,2018-09-19,PaidOff,D
18415,9915,131647.0,6.24,24,2022-12-22,PaidOff,A
18416,5647,91638.0,6.53,36,2016-02-05,Current,C
18417,3691,47305.0,8.39,36,2016-02-10,PaidOff,D
18418,9125,16219.0,4.88,60,2017-10-26,PaidOff,A
18419,8574,12193.0,6.3,36,2019-06-20,Current,C
18420,10824,32556.0,11.59,60,2022-06-25,PaidOff,C
18421,1323,22774.0,7.08,24,2016-04-03,PaidOff,A
18422,10489,86239.0,6.07,36,2018-10-26,Current,B
18423,2987,38105.0,6.37,24,2019-07-11,PaidOff,C
18424,7770,202467.0,7.03,24,2018-05-09,PaidOff,B
18425,3216,336535.0,5.39,36,2020-08-07,PaidOff,C
18426,10954,47492.0,8.95,36,2021-08-22,Current,D
18427,2374,49764.0,7.12,12,2016-11-30,PaidOff,D
18428,9148,409002.0,10.33,12,2019-07-14,PaidOff,D
18429,10435,51855.0,8.04,36,2021-12-23,Current,D
18430,10670,167706.0,10.24,24,2019-07-06,PaidOff,D
18431,2589,7737.0,7.22,36,2016-06-24,Current,E
18432,8117,34422.0,7.22,48,2020-04-19,Current,B
18433,8043,58333.0,6.93,48,2023-07-14,Current,B
18434,2087,105874.0,9.11,36,2023-09-15,Current,D
18435,9992,141222.0,4.6,48,2018-01-01,PaidOff,A
18436,7836,10403.0,5.08,36,2017-06-25,PaidOff,A
18437,10827,200038.0,10.88,36,2022-08-20,PaidOff,C
18438,5584,56746.0,7.91,48,2021-01-18,Current,C
18439,8701,137761.0,5.48,36,2017-12-17,Current,A
18440,10368,269610.0,8.23,36,2016-09-27,PaidOff,B
18441,6876,256409.0,5.97,36,2023-12-24,PaidOff,A
18442,9068,11929.0,9.24,48,2015-09-19,PaidOff,D
18443,8353,9571.0,6.51,36,2017-05-21,Current,A
18444,2010,27624.0,7.68,36,2022-02-18,Current,D
18445,10731,8065.0,7.85,36,2018-03-27,Current,A
18446,2655,24593.0,6.94,48,2016-08-28,Current,D
18447,9869,16906.0,7.55,24,2016-12-28,Defaulted,D
18448,2823,5427.0,7.96,60,2022-04-12,PaidOff,C
18449,4108,41989.0,9.71,36,2022-10-10,PaidOff,B
18450,10551,10107.0,5.99,60,2015-04-19,PaidOff,C
18451,4141,267325.0,7.54,48,2021-07-04,PaidOff,B
18452,5328,5302.0,7.05,48,2023-02-28,Current,B
18453,6925,9043.0,8.8,36,2017-06-27,PaidOff,D
18454,2903,23150.0,7.67,36,2017-03-04,PaidOff,B
18455,1789,17703.0,12.42,48,2021-10-20,PaidOff,D
18456,8828,22571.0,7.3,36,2019-12-24,PaidOff,A
18457,4540,9233.0,4.35,48,2021-05-12,PaidOff,C
18458,7981,35452.0,5.27,24,2023-09-29,PaidOff,B
18459,7358,337905.0,6.34,36,2022-05-31,Current,A
18460,1115,7724.0,8.69,48,2022-11-14,PaidOff,C
18461,1271,49659.0,7.25,48,2018-05-11,PaidOff,B
18462,9764,7513.0,6.2,60,2024-02-22,PaidOff,D
18463,3668,41439.0,6.25,24,2018-10-16,Current,A
18464,7703,216026.0,8.27,36,2018-01-07,PaidOff,E
18465,2787,16683.0,9.96,36,2024-12-03,Defaulted,E
18466,6259,53531.0,8.03,36,2023-09-28,PaidOff,E
18467,7026,145007.0,6.95,48,2017-01-27,Defaulted,D
18468,6506,129679.0,7.99,24,2020-02-25,Current,C
18469,1097,137423.0,7.21,24,2015-09-28,PaidOff,D
18470,5716,33476.0,7.32,48,2018-12-23,PaidOff,C
18471,2730,96815.0,8.26,24,2022-12-23,Current,D
18472,3199,62541.0,6.64,24,2024-04-22,Current,A
18473,7181,24791.0,9.05,24,2019-12-02,PaidOff,D
18474,7817,35683.0,4.53,60,2016-06-09,Current,B
18475,10160,32460.0,5.1,24,2017-04-17,Current,B
18476,10675,449251.0,5.34,36,2017-10-27,PaidOff,C
18477,6377,8659.0,9.09,36,2019-04-05,PaidOff,C
18478,10992,145847.0,5.23,12,2016-04-30,Current,A
18479,2942,105469.0,9.63,36,2023-04-04,Current,D
18480,2803,297113.0,4.98,48,2021-12-28,PaidOff,B
18481,6932,45162.0,5.52,24,2023-03-03,PaidOff,C
18482,1270,12696.0,7.73,36,2022-02-28,PaidOff,D
18483,5400,350061.0,6.68,36,2018-06-07,PaidOff,B
18484,7823,17604.0,7.18,48,2023-02-19,PaidOff,B
18485,9250,18563.0,6.76,36,2015-01-30,PaidOff,D
18486,5775,7524.0,6.26,24,2021-01-25,PaidOff,E
18487,6341,106467.0,5.84,36,2024-02-15,PaidOff,B
18488,6800,80578.0,7.93,60,2016-09-23,PaidOff,D
18489,6074,53921.0,7.08,48,2024-05-17,PaidOff,A
18490,8210,29252.0,4.12,36,2021-04-24,PaidOff,A
18491,4245,12707.0,9.02,36,2020-12-13,PaidOff,C
18492,10378,96871.0,10.01,60,2017-07-07,PaidOff,C
18493,9521,15064.0,5.73,48,2015-03-20,Current,B
18494,1696,5478.0,11.24,12,2024-04-04,PaidOff,D
18495,1689,107520.0,10.01,60,2017-08-14,Current,D
18496,9664,51943.0,4.99,24,2017-07-04,Current,A
18497,5519,7713.0,9.59,36,2016-12-05,PaidOff,E
18498,5263,33543.0,5.89,36,2024-01-20,Current,B
18499,4485,21514.0,4.01,60,2020-12-30,PaidOff,B
18500,9711,14594.0,8.75,36,2023-03-04,PaidOff,A
18501,7724,118971.0,6.61,48,2021-07-19,PaidOff,A
18502,2289,73175.0,9.42,24,2019-02-16,Current,D
18503,3727,5969.0,7.45,36,2015-04-25,PaidOff,B
18504,8680,46535.0,6.95,60,2023-03-12,PaidOff,C
18505,7264,10171.0,9.5,24,2021-09-23,PaidOff,B
18506,4527,41262.0,6.85,36,2019-08-14,PaidOff,B
18507,2346,188360.0,5.23,36,2019-02-05,PaidOff,A
18508,9366,14804.0,6.69,36,2021-03-10,Current,B
18509,3131,34015.0,5.82,24,2021-02-26,Current,B
18510,3903,437905.0,10.57,36,2022-07-24,Defaulted,E
18511,3245,10315.0,9.11,36,2022-03-11,PaidOff,E
18512,9937,71412.0,5.66,48,2019-11-27,PaidOff,C
18513,9157,29151.0,8.44,36,2019-05-24,Current,C
18514,5782,297922.0,6.85,24,2016-02-10,Defaulted,D
18515,9361,89188.0,5.66,48,2022-04-02,PaidOff,B
18516,10329,424850.0,4.21,48,2023-08-15,PaidOff,A
18517,1603,20023.0,13.17,36,2023-09-15,Current,D
18518,6611,8569.0,5.79,36,2017-09-28,Current,B
18519,6034,161540.0,7.02,36,2018-11-14,Current,B
18520,4878,29758.0,5.1,36,2019-12-22,PaidOff,D
18521,5503,156337.0,4.41,36,2020-11-29,Current,B
18522,6077,71896.0,4.06,48,2022-04-24,Current,C
18523,3112,30056.0,9.05,12,2024-09-02,Current,C
18524,4278,28932.0,5.78,24,2016-12-10,PaidOff,B
18525,4567,10336.0,5.6,24,2018-01-17,PaidOff,C
18526,10639,13067.0,5.32,24,2021-04-28,PaidOff,B
18527,9141,26472.0,9.24,48,2020-09-14,Current,D
18528,4020,27970.0,5.99,36,2018-06-06,Current,A
18529,5262,234733.0,5.38,36,2023-09-25,Current,B
18530,1774,31408.0,9.25,36,2023-07-16,PaidOff,B
18531,10261,13487.0,5.46,60,2020-10-26,PaidOff,B
18532,1492,292834.0,6.26,12,2015-04-29,PaidOff,D
18533,2771,12489.0,8.25,48,2020-06-16,Current,D
18534,1878,16522.0,5.32,48,2017-04-01,Current,B
18535,10164,27145.0,4.39,24,2020-12-30,PaidOff,E
18536,3723,45955.0,7.41,36,2019-02-20,PaidOff,D
18537,7381,441973.0,8.14,36,2021-01-05,Defaulted,D
18538,8390,70058.0,9.52,48,2023-09-17,Current,E
18539,1974,84878.0,9.23,36,2024-07-17,PaidOff,D
18540,3918,43642.0,7.54,48,2017-05-28,Defaulted,D
18541,9601,68517.0,6.25,24,2018-07-17,PaidOff,B
18542,2158,11882.0,7.34,36,2023-04-22,Current,D
18543,8758,74594.0,11.66,24,2017-03-21,PaidOff,E
18544,7890,97515.0,7.8,36,2020-01-01,PaidOff,C
18545,5983,552830.0,11.86,24,2020-04-24,PaidOff,D
18546,10508,15503.0,8.3,24,2021-05-16,PaidOff,B
18547,1207,419230.0,6.23,24,2016-05-15,PaidOff,A
18548,9711,5984.0,5.94,48,2023-06-06,PaidOff,B
18549,10124,21159.0,7.64,60,2021-10-05,Current,C
18550,4704,44925.0,7.2,48,2020-09-07,Current,D
18551,5494,312517.0,6.18,36,2020-08-31,PaidOff,D
18552,3317,87848.0,10.25,24,2017-03-14,PaidOff,B
18553,4710,76691.0,8.46,60,2021-11-02,PaidOff,E
18554,9718,19143.0,5.99,36,2015-07-01,PaidOff,C
18555,9514,40139.0,9.54,36,2022-05-01,PaidOff,D
18556,8512,20419.0,6.56,36,2021-08-21,Current,D
18557,2988,13953.0,8.15,60,2022-04-02,Current,D
18558,3474,56476.0,5.45,36,2016-09-11,PaidOff,A
18559,9619,24245.0,5.63,36,2016-04-12,PaidOff,E
18560,5377,437869.0,8.09,36,2019-03-15,Current,E
18561,10800,19886.0,6.42,36,2017-07-26,PaidOff,B
18562,2624,24054.0,7.26,36,2016-12-30,PaidOff,C
18563,6067,65225.0,8.63,24,2018-05-17,Current,C
18564,7742,64080.0,5.72,36,2017-10-02,PaidOff,B
18565,6862,365250.0,8.11,24,2022-03-28,Current,D
18566,6741,572555.0,7.39,36,2024-08-23,Current,C
18567,9222,8610.0,4.29,24,2018-04-09,PaidOff,B
18568,8389,60530.0,8.81,36,2023-12-04,PaidOff,B
18569,7562,185468.0,5.4,12,2024-05-06,Current,C
18570,8666,160280.0,8.12,36,2024-01-09,PaidOff,C
18571,1689,69172.0,8.37,60,2021-08-26,PaidOff,E
18572,1968,15377.0,7.01,24,2021-07-05,PaidOff,A
18573,10053,10398.0,8.15,36,2018-10-25,Current,D
18574,2357,10923.0,5.43,36,2018-02-27,Defaulted,C
18575,8063,9131.0,8.36,36,2021-12-08,Current,A
18576,7165,157838.0,5.34,48,2022-08-15,Current,A
18577,4235,14203.0,4.92,36,2021-01-27,Current,C
18578,5190,443805.0,9.53,60,2015-10-25,PaidOff,C
18579,10726,21551.0,6.55,36,2020-03-05,PaidOff,C
18580,9539,14026.0,5.64,48,2019-08-30,PaidOff,B
18581,2519,21864.0,10.68,60,2024-09-09,Current,D
18582,7115,8204.0,4.51,24,2019-04-10,Current,B
18583,6794,175850.0,8.68,60,2023-10-22,PaidOff,E
18584,4200,36942.0,8.86,36,2018-08-18,PaidOff,B
18585,6356,40090.0,9.18,12,2018-06-12,PaidOff,E
18586,3100,12582.0,8.67,36,2017-11-26,PaidOff,C
18587,10219,127182.0,11.38,36,2021-03-05,PaidOff,D
18588,1128,238391.0,5.57,60,2015-01-04,PaidOff,A
18589,6934,19559.0,7.67,36,2016-07-22,PaidOff,A
18590,7950,92154.0,4.57,36,2020-03-06,PaidOff,A
18591,3495,27182.0,5.81,36,2021-06-14,PaidOff,C
18592,9736,62215.0,11.02,36,2021-01-06,PaidOff,D
18593,5586,145014.0,5.86,36,2015-12-20,PaidOff,A
18594,3857,117110.0,7.66,36,2020-02-12,Current,B
18595,6573,44599.0,13.03,36,2020-09-29,Current,D
18596,10939,60823.0,6.57,48,2015-12-07,PaidOff,C
18597,7613,55263.0,7.23,36,2022-05-19,PaidOff,A
18598,8865,24250.0,5.62,48,2020-01-16,Current,B
18599,9617,59755.0,5.93,36,2016-01-17,Current,B
18600,6139,19225.0,6.81,36,2021-09-19,Current,D
18601,7721,86200.0,6.07,36,2022-10-15,Current,D
18602,8038,36820.0,10.25,24,2021-10-05,Current,C
18603,6115,39236.0,5.37,36,2017-08-18,PaidOff,C
18604,7054,29490.0,6.78,36,2018-06-11,PaidOff,D
18605,10203,40139.0,5.28,36,2015-11-20,PaidOff,C
18606,1124,45025.0,4.58,60,2024-07-30,Current,A
18607,7960,119840.0,6.25,48,2017-09-13,Current,B
18608,7834,78939.0,6.91,36,2016-01-01,PaidOff,C
18609,8046,56313.0,7.44,36,2015-08-04,PaidOff,D
18610,9825,150328.0,8.91,48,2015-06-05,PaidOff,D
18611,3867,18468.0,7.29,48,2019-01-26,Current,D
18612,1808,14397.0,6.04,12,2019-06-08,Current,D
18613,7145,7129.0,7.04,60,2022-05-11,PaidOff,A
18614,8992,16394.0,10.17,36,2015-07-17,PaidOff,E
18615,7609,40206.0,8.09,24,2017-07-31,Current,D
18616,10907,38724.0,5.04,36,2015-01-28,PaidOff,A
18617,7963,141565.0,10.12,36,2020-02-10,PaidOff,D
18618,6377,7831.0,5.98,12,2020-05-20,PaidOff,C
18619,2080,162574.0,10.94,24,2018-07-15,PaidOff,D
18620,2526,30848.0,5.93,36,2021-01-06,PaidOff,B
18621,9021,16487.0,8.45,60,2024-07-06,Current,C
18622,6346,16532.0,5.48,36,2023-05-16,Current,A
18623,8217,98228.0,5.62,48,2015-09-21,PaidOff,A
18624,3912,1051042.0,6.45,60,2024-04-02,Current,B
18625,9097,19738.0,5.06,24,2018-01-15,Current,A
18626,10785,34906.0,6.58,48,2021-05-30,Current,D
18627,10473,241060.0,8.3,12,2020-10-21,PaidOff,D
18628,5961,11261.0,9.35,36,2021-09-04,PaidOff,C
18629,7381,303032.0,8.64,36,2024-10-19,Current,D
18630,4018,15027.0,6.41,24,2016-06-03,Current,D
18631,7274,140382.0,12.06,48,2024-03-14,PaidOff,E
18632,3117,37517.0,6.35,48,2016-01-11,Current,A
18633,7340,15585.0,6.56,36,2019-05-11,Current,D
18634,5666,18422.0,7.71,48,2017-01-30,PaidOff,B
18635,10216,23699.0,8.56,36,2022-08-28,Current,D
18636,10060,28732.0,4.63,36,2022-07-31,Current,B
18637,9182,11990.0,5.81,36,2018-10-23,PaidOff,B
18638,7061,454051.0,6.51,36,2021-02-27,Current,B
18639,7758,36983.0,8.49,60,2022-02-26,Current,D
18640,7977,5591.0,9.31,24,2024-09-22,Current,D
18641,3929,5540.0,11.08,48,2015-11-15,PaidOff,E
18642,2106,14171.0,7.54,36,2017-04-02,PaidOff,D
18643,9577,21043.0,7.08,36,2021-04-25,Current,D
18644,2778,5193.0,6.79,48,2022-11-15,PaidOff,C
18645,4289,74777.0,4.88,24,2016-05-29,PaidOff,B
18646,6006,14955.0,7.92,48,2023-12-27,Current,A
18647,10061,50705.0,4.27,24,2015-01-08,PaidOff,A
18648,5595,575169.0,5.86,48,2023-12-17,Current,B
18649,5187,57964.0,7.99,36,2023-08-13,PaidOff,D
18650,7879,11559.0,7.38,48,2023-09-05,Current,C
18651,8218,58005.0,10.03,36,2016-12-10,PaidOff,E
18652,4165,180848.0,6.55,24,2019-03-09,PaidOff,B
18653,2184,25822.0,6.6,36,2021-10-05,PaidOff,C
18654,5976,14097.0,6.31,48,2017-06-16,PaidOff,B
18655,5260,48375.0,6.11,48,2019-01-16,PaidOff,A
18656,4538,16179.0,7.97,60,2017-07-14,PaidOff,D
18657,1071,11408.0,5.99,48,2015-04-17,PaidOff,C
18658,2426,19527.0,7.11,36,2020-03-31,Current,B
18659,2718,22504.0,7.32,24,2020-10-01,PaidOff,D
18660,4612,164358.0,7.27,36,2022-04-10,Current,D
18661,8610,18755.0,10.35,24,2020-02-16,PaidOff,E
18662,8672,96360.0,9.52,36,2020-09-17,PaidOff,D
18663,9748,16797.0,5.09,48,2022-09-27,PaidOff,C
18664,1295,56405.0,6.72,36,2018-10-06,PaidOff,C
18665,10851,21287.0,7.83,48,2022-07-30,Current,E
18666,1264,36124.0,7.6,36,2020-05-18,PaidOff,E
18667,3759,15028.0,9.36,36,2019-09-03,PaidOff,C
18668,1298,43517.0,5.67,24,2018-11-29,Current,C
18669,4821,118515.0,6.91,36,2024-04-16,Current,B
18670,8692,7561.0,9.39,36,2023-11-06,Current,D
18671,5334,60541.0,6.23,36,2021-12-22,Current,A
18672,7642,11620.0,7.88,36,2018-07-24,PaidOff,D
18673,2120,17610.0,7.84,60,2018-12-02,PaidOff,C
18674,6624,38414.0,6.56,36,2021-07-28,PaidOff,D
18675,9863,118134.0,7.01,24,2016-08-05,Current,C
18676,2940,9372.0,4.91,36,2022-06-28,Current,A
